,ID,Tweet
438,438,<user> <user> are really so dumb to imply that these pigs were any significance to president trumps win last i checked the fbi had a total around <number> white trash losers that really not a lot quite saying they they actually helped because they didnt
439,439,lmao some criminal white bitch gets a spot on global news for her dog shit pop corn business while still being on parole worlds fucked
440,440,<user> why is the whistleblower a he i really hope it a she or maybe an immigrant from a shithole country or someone gender nonconfirming or trans two out of three would be op
441,441,<user> only one misusing scholars words and glorifying slavery here that islam tried to abolish in every way is you tfou 3 leik 🤢 🤮
442,442,<user> has kevin been duping us with his homosexuality this whole time
443,443,hisnfuckign giggle im faggot
444,444,you walk soto to face the man who hit a grand slam against the dodgers aj hinch are you fucking retarded
445,445,outta all things my sister could ask my mama she asks do she know how to throw it back jeezus devontae crisce the ghetto
446,446,<user> the duffers are too homophobic 😔
447,447,<user> i say it all the time and is like whatever but tbh those white boots are gay af 😂 😂
448,448,i ain t no white supremacists nor neo nazi but if i was i would have a vast collection of ties dedicated to my cause
449,449,sidra bfd slap urself u smelly bitch what the fuc bro why u likin my boyfriends picture for on instagram inni
450,450,<user> wonder if they are up for flooding the country with jews instead of muslims bet they arent
451,451,<user> i ’ ve always dated white men who ’ ve never dated black women they all from america mytwocents
452,452,this hoe is annoying atp
453,453,this bitch just said maybe if they stopped dressing like sluts they d stop getting raped i just turned my airpod up it not shit i can do atp
454,454,<user> you ’ re nazi omg that you ’ re a moron
455,455,am i the only one who hasn ’ t tried white claws lmao
456,456,nobody ever gives a fuck about you until you kill yourself
457,457,but imma have to get ghetto and start picking from the medsci building
458,458,no good in being a good girl when these niggas like these ghetto hoes
459,459,<user> <user> how many illegal aliens are gonna benefit we have 9 0 0 k in the state mr governor
460,460,it ’ all one ghetto
461,461,my muslim moots ramadan is coming
462,462,adulting is the nastiest most ghetto thing ever created and i want nothing to do with it
463,463,what do i do about a old lady calling rap nigger music not in my face like behind closed doors the purses she said it to told me like 🤷 🏽 ‍ ♀️ there is no laws against racism so what did you expect me to do
464,464,someone wanna bring my white honky ass a pumpkin spice latte
465,465,<user> trump is white trash it embarrassing that anyone is lying on his behalf
466,466,every female in boston think they better than everybody else lmao bitch humble ya self you look fuckn ridiculous
467,467,<user> straight but upper middle class and likes to be trendy probably has gay friends
468,468,i have <number> niggas again this is ghetto
469,469,<user> <user> shtu she can stay her 🍑 in queens or d.c. and these illegal immigrants can go back home anytime they wish 😢 soft 🍑
470,470,kendall and harry are gay friends chill
471,471,<user> cloud is a faggot
472,472,this just makes reby look even more like a bitch smh
473,473,me and <user> are looking for <number> asians one under age for me the other <number> for badger be a baddie or you aint in 👎 🙅 ‍ ♂ ️ 💯
474,474,can not trust a bitch that follower her friend like a pet
475,475,lol now im worried i will post my dressing up as bts albums pics and someone is gonna bash me for being muslim and posting my outfit
476,476,<user> keep muslim away defend christian faith ban abortion welcome black american babies in the us
477,477,niggas think i try to be mysterious n edgy no nigga im juss retarded
478,478,wanna be my main slut you gotta eat up eat up wanna be my sweet love but you is not anita
479,479,lmao i hate when i slide a homie a bitch and she end up being dummy smooth
480,480,<user> quit fetishizing race and gender you fuckin white ass idiot
481,481,this hoe aaliyah talking bout weather and shit 😂 😂 😂 😂 😂
482,482,i just want my baby but mfs want to act retarded today
483,483,that ’ why i ’ m so over moen at this point not really moen just these old ass great uncle looking ass women
484,484,<user> what up with nazis and their love of camps
485,485,where is my ghetto hood king
486,486,how is keeping schools open going to do ‘ more harm than good ’ this is a fucking pisstake
487,487,just like jesus rose lazarus for some reason he rose these horrible hoes hjklgfdszcvbgffd
488,488,<user> <user> is it that jews run the world through bribary
489,489,<user> gatsby wasn ’ t retarded though
490,490,<user> <user> make no mistake this haramkhor snowden is as anti hindu as any islamist so its their internal matter
491,491,<user> no cap that hoe fih tho bro 🔥 🤣
492,492,i fucking hate saturday because i work <number> hr emotionally draining shifts helping annoying ass white ppl i hate sundays because my brain melts listening to football coverage being blasted at full volume from <time> to <time>
493,493,me n my ex bitch broke up now she bar tending
494,494,that white bitch from clueless is fine
495,495,mario kart really said « let us test out this faggots »
496,496,if i see a single redneck murican say finlanf has g*n <censored> control yet this happened i swear im gonna go s* them my damn self
497,497,<user> <user> why are you gay
498,498,i need my bad bitch mentality back lol
499,499,my niggers when you tryna set me up with a girl please make sure she got a job an car atleast
500,500,the same white bitches getting braids be the same girls tryina flex saying black guys only foh you dumb hoe 🙄
501,501,it always the white bitches that can not sing 😩 😂
502,502,<user> not sure what he ’ training there besides his retardiation ratio someone should tell him ^^
503,503,<user> <user> melania trump is an illegal immigrant deport her and her family … no one is above the law
504,504,dam 😵 bitch you aint gone say hay
505,505,that fuckin mustache that bitch used to look <number> and shit
506,506,<user> kash sulla meat dishes look garbage amp are served as if you are feeding refugees
507,507,i don ’ t trust bitches who dance in victoria ’ secret lol
508,508,not having a car is so ghetto
509,509,<user> hey i do know you can i get <number> and i ’ ll pay you back when i get a job my currency is grammar nazi memes
510,510,i got game for you young hoes do not grow to be a dumb hoe that a no no
511,511,<user> <user> just keep kissing his white ass
512,512,<user> i am glad you asked such an intelligent question it is in fact this woman did use the same bag to save the turtles but also at the same time pulling some white ass sh*t <censored>
513,513,<user> is she the new rupaul now for the gay community
514,514,<user> <user> the point is we black people don ’ t control these departments the negros they allow in are severely vetted
515,515,just me amp my bitch amp all she wanna do is hear me say some fly shit
516,516,dump that dick off in that hoe 🤣
517,517,<user> you are not white bitch
518,518,you can ’ t be a weak bitch if you wanna be a bad bitch
519,519,<user> this could be but one thing is very clear they want illegal immigrants standing on the southern side of the border
520,520,its dumb bitch season all year round
521,521,asians really study black ppl and our culture and come on here acting black and making black music and dont even kno wtf goin on omg
522,522,when bitches say this is real you are real yes even real or not real it just hits different
523,523,if the jews had more swag
524,524,<user> as in retarded
525,525,you don ’ t never fuck yo niggas bitch n you don ’ t never sneak around him
526,526,<user> pretty bitches can stay off my feed
527,527,aw the short dykes are getting noticed today thats cute
528,528,bitches b weird bro
529,529,white bitches be like blm did i tell you all black lives matter like we get it bitch you are not racist 💀
530,530,<user> global patience my foot where was global patience when <number> lakhs kashmiri hindus murdered raped and driven away from their homes by jihadis where was global patience when stones were pelted by pak proxies and jawans murdered by paki terrorists everyday
531,531,you lost me when you gave another bitch the privilege to feel like she got you how i got you 👌 🏽
532,532,telling bitches you gon eat em out amp lying about it jus so they got another reason to come over gt ;>>
533,533,<user> seems the better analogy may be ‘ for donald trump lying is like exploiting and perpetrating sexual violence against women ’
534,534,<user> <user> i fucking hate this shit with a passion turkey are bastards for this
535,535,i ’ d never go in the ghetto again to buy grabba i give rasta <number> dollars nicca say grabba gone up anoo
536,536,blow that bitch up like a nuke
537,537,i got to pay for my own birthday nails ghetto
538,538,<user> can i argue with you about how traps are gay
539,539,<user> bollywood movies cheese naan and violently abusing immigrants
540,540,<user> <user> she grown and can do what she wants talk to my friends nice bitch
541,541,<user> good they don ’ t deserve to get paid the <user> don ’ t do anything but help illegal aliens
542,542,love ❤ is trash bitches loves cash 💔
543,543,why am i only seeing arabs attack that wolfie female
544,544,<user> it ain t over until the white house hillbilly calls out a feud
545,545,go back amit shah bengal welcomes you the shiver youhad instilled in the illegal immigrants is the reason for these guys to prick on their pants
546,546,only nazis would charge <number> bucks for a tee shirt
547,547,i am not homophobic faggot
548,548,white bitches that swear they from the hood and wear big hoops
549,549,<user> <user> <user> all those illegal aliens 🤦 🏻 ‍ ♂️
550,550,terrorists already take in our children to train them this is a one way trip for them if all it takes is to have children to get back in the u k then every woman terrorist will be swinging their burka around their head shouting come on big boy gmb
551,551,nothing says white bitch more than getting excited about almond butter
552,552,<user> <user> wake up your leader is a queer indian globalist who is signing laws to turn ireland black islamic with <number> years
553,553,sorry but it ’ best not to post y ’ all boos bc then y ’ all out here lookin like retards makeitanofacenocase
554,554,<user> the fetishizing lesbians joke yuck
555,555,<user> son of bitch
556,556,<user> not anymore gay game anyways
557,557,<user> <user> yea and the nazis were socialists too
558,558,for some reason the old white man law society of ontario wants to regulate the voices of squaws and niggers but not white man why
559,559,<user> that wall was built for different reasons terrorism not illegal immigrants
560,560,how you know niggas ain t never live like that but you help em try to give off the image as if but you hoes real tho
561,561,<user> lmaoo ya punk ass ghetto
562,562,this nail salon i ’ m at is ghetto af how they lady that was doing my nails stop to fight her boyfriend
563,563,<user> <user> is that what she d say if her six year old daughter were raped by a pedophile i do not fucking thick so
564,564,i make shoe contact before i make eye contact
565,565,foreigners shehnazians need ur help make the trend more successful bornfightersana need to make it more bigger
566,566,i just watched the ghettoest snapchat in my entire life
567,567,<user> if you hate nazis visit a concentration camp
568,568,<user> ur gay bruh rlly <user> unfollow 🤣
569,569,one of the stupidest things a plug can do is skimp a nigga that knows where he lives ima knock you off every time
570,570,i can not fw yall hoes nomo i got a girlfriend 🤗
571,571,i literally told them to walk their ass around the court like why tf you trying to walk in the middle of the court just to leave the gym then the white bitch had the nerves to keep looking at me like she had a problem
572,572,<user> <user> cause hong kong police can ’ t afford a porsche chinazi 手足互科
573,573,<user> traitors wringing their hands as nazi trump destroys the country is pathetic
574,574,forever lean stripper pole bitch this nigger purple sprite
575,575,make “ patriot ” as disgusting as “ nazi ” to liberals
576,576,<user> yes it should be then i could fuck your piss filled faggot cunt
577,577,<user> going ✈ ️ to be a massive homo
578,578,being a slut just takes too much effort
579,579,<user> pelosi is in a boatload of trouble they are going full retard on day one
580,580,compliments from women are more appreciated by me than a man compliment bitches be mean so if she says you cute you cute hun
581,581,i ain ’ t even gone speak on it just know niggas ain ’ t who they claim to be on this social media shit
582,582,<user> y ’ all really fucking retarded to even say this shit
583,583,morning faggots and men sexualsundays letshavesex findom double dd100 cashfagsuk01 kik sessions <user> findom
584,584,<user> i hate you
585,585,<user> yea a gay one
586,586,bill the redneck bought a diesel truck and then got in a fight before waking up to creepy ghost sounds
587,587,hey white trash nsa remember this i will always be smarter than you even now godalwayswins
588,588,been solid but all these bitches do is fold ew
589,589,all the faggots if you hear me help me sing it ouut
590,590,who still argue in <number> that ’ ghetto 🙄 😒
591,591,you know these hoes wishy washy they will fuck yo potna and take all of yo gwalla
592,592,wit a beautiful bitch she chocolate athletic ass poke out like serina asks banks he seen her
593,593,<user> for millions of americans including many black americans abortion is literally a holocaust of the unborn
594,594,converts are real jews n theres nothing u can do about it
595,595,niggas acting like bitches
596,596,i ’ m not worried about ww3 i ’ m a illegal immigrant i can ’ t get draft 😂 🖕
597,597,<user> <user> no one inayah a retarded faggot rather have porridge that the reason u numpty you are big gay
598,598,<user> trump won ’ t fire miller cause trump is a nazi too
599,599,nala is being a little hoe at the vet smh lol
600,600,unpopular opinion wearing dg in <number> is racist and i will assume you hate asians and gay rights
601,601,the server has chosen loyal hoe jiujiu over wormy man lets try to make charms
602,602,define yourself in one sentence me pagal lover of pakistan n islam now your turn
603,603,if you dont feel comfortable giving them head don ’ t have sex with them thats ghetto
604,604,<user> he was hacked today by a racist amp a nazi and somehow people forgot he was already racist himself ¯ ツ ¯
605,605,<user> he shouldn ’ t have glad we have immigrants though or that polish chef wouldn ’ t have taken him down with a narwhal tusk
606,606,jus fucked this white bitch cuz fuck slavery and all that racist shit 🤣 🤣 😎 🤦 🏻 ‍ ♂️ 😈
607,607,failure to make deal with china you have turned our market into shithole country loser <user>
608,608,shy nd geeky or mean and ghetto
609,609,call me homophobic but wearing shirts that proclaim your a daddy dom top or a hungry twink bottom is weird and you should not do that
610,610,<user> you do not even text me nomo hoe
611,611,<user> its time for the indian <number> crore muslims to be united and be chechnya fighters do or die
612,612,<user> famous for killing an immigrant
613,613,<user> <user> but is not his wife an immigrant drainthedeepstate
614,614,my nigga said he was delivering some shit to a store the arabic owner told him i will buy you i instantly thought about the libya slave situation and how arabs had slaves too but it often over looked
615,615,idc how much me tayy argue can not no nigga or bitch talk to my sister like dat or even ever disrespect her
616,616,sudanis be in the swimming pools of they villa talking about “ i live in gabra the ghetto 🤪 ” ok marie antoinette
617,617,you all tongue be looking nasty as shit have the nerve to stick that white ass shit out bitch disgusting
618,618,women always be crying bout some lil shit like damn it aint even got nun to do witcho
619,619,<user> isn ’ t this guy married to an illegal immigrant with no job
620,620,fuck that nigger you waiting to get your ish are you waiting to taste it i got to even this i got blue
621,621,niggers are crazy
622,622,<user> he must be talking to the alt right or nazism
623,623,<user> we love a queer barista that all baristas
624,624,stream a ghetto christmas carol
625,625,<user> can i share your tweet with the uyghur muslim brothers in china or with brothers from the ahmeddiya community
626,626,i got a shooter on my right just in case a bitch try <number> do me wrong
627,627,bitch why is lisbon so hot today
628,628,<user> <user> just like they will never be jews lol
629,629,<user> ok buddy retard
630,630,<user> if she come we in there bitch
631,631,<user> who she is doesn ’ t know but muslim not a victim here in india many hindus top mob lynched by muslims
632,632,<user> i figured it i was gay i get so mad at incels yet i feel identified with them i hate this lol
633,633,<user> maybe i would if i were gay
634,634,i ’ m single bc i ’ m way too corny romantically amp goofy aka borderline retarded weird af 🙃
635,635,can you all niggers stop asking if i am sick that just how i look wali idurdkdieej
636,636,<user> sickest men always quick to shower cursed women with gifts and affection but look at a mother with her kids in disgust broke bitches and all their damn kids this started when the dick cults destroyed mother temples and fashioned whores to worship same shit same retard genes
637,637,<user> <user> rohingias are not refugees they are illegal infiltrators and a serious security threat
638,638,<user> <user> if saying nigger to someone makes them respond violently that person has no place in society violent animals belong in cages when is the last time you heard kike or faggot or any other slur as the basis for violence words are just words sticks and stones etc
639,639,hulk hogan hoes they be feeling think a pack of mittens put em give them white bitch til she would gladly consider your
640,640,<user> muslims are confused what is going on and some muslims extrimists had applied visa for bangladesh and pakistan
641,641,i will suck yo dick and call you a faggot
642,642,i amma slut her up though lol
643,643,<user> <user> <user> <user> <user> shit i do not even wanna be here there is a retard in the white house
644,644,<user> he only love this bcuz his son is gay f my son turns out to b gay great for him but u stl not gone b a queen not n my house
645,645,<user> <user> y ’ all both retarded cause no one ’ arguing anything
646,646,<user> brainwashed feminnazis they are not dictating to me do not disarm i repeat do not disarm
647,647,<user> similarly non muslim countries should come together oops but are there non muslim countries
648,648,<user> <user> illegal illegal illegal immigrants so deliberately obtuse
649,649,<user> lol not surprised at all he will have to wait until after the election if he wins to bring in jihadi jack
650,650,bitches w big tits and no ass built like an improper fraction
651,651,<user> side note how tf i spell from as grime i swear i ’ m retarded
652,652,the court system here is a fucking joke
653,653,say what you will about nazi germany but it was definitely the most lgbt inclusive place in the middle east
654,654,<user> omg you take uber by yourself you could get raped ok bitch pay attention to your surroundings
655,655,<user> smoking a faggot
656,656,<user> also people identifying white men who have been radicalized to view women as disposable sex objects and are linked to multiple mass murders is not the same as the fucking holocaust my god incels are so fucking ridiculous
657,657,<user> love how they dressed in nazi grey unniforms
658,658,i be so tight when my brother bring white bitches home like mcht
659,659,<user> wishing jews a happy new year is antisemitic because it identifies them as jews
660,660,whats scarier than hearing a white person talking in french i just know they saying something racist or islamophobic
661,661,<user> <user> it is no surprise as trudeau openly supports isis refugees and hamas
662,662,<user> <user> we have jihadists in our congress squad
663,663,bitch what if i don ’ t want my bday to end
664,664,<user> why does my clone get to have fun that faggot can go to class like the bitch he is
665,665,sandalphon not allowed to be in any hot attire that selfish bitch god
666,666,<user> that how arabs are
667,667,you all hoes have no morals
668,668,<user> islamphobes are so annoying as well right
669,669,<user> <user> she got the bag after crazy rich asians and now shes salty she has to return for fresh off the boat lmfao
670,670,bitch i wanna go home
671,671,do a split on the dick if you really with the shits little bitch 🤣 ok meek
672,672,yall be thinking yall slick posting them damn dates months away bitch we know you pregnant 🙄
673,673,kpop stans are so racist towards asians
674,674,<user> it really deserves praise like its just we really want to showcase these two lesbians
675,675,i am in the grassroots of the grids you retarded children mow in idiots pharmingexpert
676,676,this is my last year being gay
677,677,<user> <user> no he is a gun stock piling redneck my family is weird
678,678,<user> also doggos are only way to keep of white hoes from having babies i e misdirected motherhood please keep doggos in the game they are helping our cause
679,679,i can ’ t stand a ghetto ass bitch
680,680,niggas cry and complain so much i am starting to think you all the real females in the relationship 💀
681,681,<user> this people are jihadi
682,682,infanticide maybe the democrat party is a greater danger to this nation than immigrants coming across the border just sayin
683,683,<user> <user> wow i did not know retarded people knew how to tweet good for you buddy
684,684,<user> someone give me muslim accounts to follow i wanna practice my lying
685,685,<user> <user> that if they can navigate round the dinghy filled so called refugees mostly men on there way from france
686,686,i am slut for attention
687,687,bitch we took <number> hours to clear a 4 km jam ratchet 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮
688,688,<user> mentally retarded
689,689,<user> ahurt tge frick up little gril you and ur kpoop so gay 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 guacamole andgerr 😡 😡 😡 👊 😡 angr whip 🖐 😡 🖐 😡 angrrnae nae
690,690,<user> bhakts may not agree for 3 6 crore muslim population
691,691,prolly heard ima hoe from a hoe 👶 🏽
692,692,can ’ t fw a nigga who doesn ’ t know how to manage his time
693,693,i cannot stand straight white women who think women ’ only purpose is to birth children
694,694,if i deal with a nigga idgaf about who he use to fuck with u bitches find stalk me 🤦 🏽 ‍ ♀️
695,695,getting called buddy by straight men is just the pc way to say faggot
696,696,<user> finally something about americans and not illegal immigrants there might be hope for you yet
697,697,gosh osu has a lot of closeted nazis
698,698,this bitch in greys got mad at her husband so she bought the hospital that he works at power move but like extra
699,699,muslim girls can ’ t ride ferris wheels
700,700,<user> no reasonable person is gonna beat someone up for saying nigger but ppl ain t reasonable and white ppl need to know they will likely get beat up lol thats not special treatment welcome to black culture 🙃
701,701,why do white queers and gays all look the same
702,702,<user> lmfao girl how you come up with this it makes sense tho cause niggas fuck every hoe raw 🤮
703,703,<user> <user> <user> <user> <user> <user> i do not need to your personality does enough i can not imagine how shitty you must be to be around a white kid who calls black people niggers and trans women faggots that says enough 🥴
704,704,<user> btw try walking driving or even flying across a us military base not even illegal aliens would get thru 👍 🏻 🇺 🇸
705,705,wearing my new shoes around town who coming to clean them findomslave findom footfetish
706,706,imagine hitting servers still tho little retards
707,707,elijah out here slut shaming his own mother for being raped as a teenager i think the fuck not boyo
708,708,lmao i am not one of the dykes who you would catch with any bitch who has a baby simple its a deal breaker for me
709,709,<user> <user> so basically the <number> fates live here and all <number> are retarded porn stars
710,710,i got some pressure built up so the next bitch i fucc gone be extra ripped up
711,711,<user> bro wheres my holocaust clout come on bro please bro
712,712,eat a taco or somthing and stfu and be happy hoes
713,713,<user> if you do not see the difference between illegal immigrants and babies you do not belong in government
714,714,first of all changkyun has dumb bitch energy and thotty bitch energy
715,715,lovren is a fucking joke of a defender he ’ useless
716,716,they found the white bitch who killed the black guy in his own apartment guilty yea bitch you knew what you was doing ‼️
717,717,so layan aku macam sampah isnt mental torture but tegur that mf bitch is kurang ajar fuck you
718,718,<user> same imagine having to remind someone that they have to pay you back the ghetto
719,719,<user> <user> finally a woman that is class and not a white trashy one like those sisters we are sick of seeing
720,720,<user> that gay but do mine
721,721,quarantime got them muslimah feelin hawrny daia <user>
722,722,some of you niggas be lookin like dykes i follow back like a fool stop setting me up
723,723,<user> well that retarded
724,724,<user> <user> you know what you could have done pulled over and checked the bag you mongoloid lol
725,725,literally i ’ ve infiltrated the ghetto there is gunshots everywhere call the police the police
726,726,<user> you too retard
727,727,<user> this makes it sound like the tech folks are not quite the assholes i thought they were glad to see they are supporting free speech rights of a coworker the cancel culture of pomo queer theory is wtf out of control
728,728,<user> and ungrateful bitch still chatted that homophobic chat wow
729,729,my advice is just do not be too nice to niggas
730,730,<user> <user> illegal immigrants i fixed it for you
731,731,dykes be moaning when they get they strap sucked them nigga bitches retarded
732,732,<user> the immigrants that wanted to create a land for immigrants
733,733,<user> protect americans in sanctuary cities we are victimized with electronic harassment stalking and illegal surveillance and intimidation by senior influential community members and the illegal immigrants they facilitate
734,734,im just saying i can turn any bitch into a slut make that bitch do things she never done before so if she a nasty freak when she come home to you ya welcome son
735,735,<user> 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 they say we sensitive right 🤔 but you bitches crying about being eye candy 😄 let us know when you get full blown raped crybaby
736,736,off of u bitch
737,737,vontaze burfict would be playing had he raped or smacked a bitch
738,738,<user> oh yes let spend money housing refugees while not taking care of our veterans cool cool cool
739,739,can not believe bitches really be out here watching the absolute pile of trash that is gl*e <censored> it me i am bitches
740,740,<user> bad time for gay men who just want to stan older ladies that look like drag queens
741,741,newark board of education is so ghetto and unprofessional
742,742,<user> he should go hug a crucifix the way <user> hugs a flag that ’ ll cure him of illness ailments and homosexuality
743,743,<user> <user> fake news retard
744,744,drinking by myself how ghetto
745,745,if heaven had a ghetto
746,746,look fuck you fuck the plane you flew in on fuck them shoes fuck those socks with the belt on it fuck yo gay ass fairy faggot accent 👀
747,747,why is gay porn literally the funniest thing on earth
748,748,some ghetto shit always happening amp cutting the functions short
749,749,<user> the grammar nazis on this app would ’ ve judged me to fuck and back uyabazi mara 😂 😂 😂 💔
750,750,i need my back cracked like a mf glow stick by them tiny little asians in la
751,751,<user> <user> warren you look like a democratic cuck who worships women hoping to be one 😂 😂 😂
752,752,my tip to immigrants coming to america seeking asylum wear a maga hat and you will sail right thru
753,753,thanks for coming to my ted talk p.s. calling me ching chong with not make me laugh
