,ID,Tweet
673,673,lmao anelys slow she said she did not wanna wear black to el jaripeo bc she does not wanna her hot
674,674,let straights straight and dykes dyke in peace and stop being such an academic fucking sissy show off about every damn thing you are not smart you are annoying sh
675,675,seen street niggas dick ride 🤢
676,676,yesterday in burleson tx someone called me a nigger the old me would have shot em but the new me is to focused to let some white man make me mad or take away my freedom
677,677,raw tag team rhoode ziggler thrown together us aj keeps destroying cedric thanks vince -_- sd tag revival raw team but will probably drafted to sd ic nakamura nothing women bayley nothing all women tag bliss cross they keep losing to bayley sasha <number> complete joke
678,678,<user> they r no longer getting away with doing whatever under guise of boys will be boys or white privilege they cannot bully demand grab etc or make everyone else work while they sit in lazy boy chair this white me too witness to domestic racial violence says enough is enough
679,679,<user> i ’ m howling at the dirty jewelry
680,680,<user> i drove all white model <number> home yesterday kids are thrilled us too
681,681,rohingya are not indian we are one as indians no place for outsiders weather it be hindus muslims sikhs christians jews or any other religion
682,682,<user> man sk smashing them white cakes
683,683,me trying to figure out what soccer stans are saying is not working i am a lesbian i cant understand none of it
684,684,<user> they all look uncomfortable
685,685,they ain ’ t down w me but they kno i ’ m <number> bitch that it ’ up w
686,686,<user> so did the nazis
687,687,<user> a white boy that can not shoot 😭 i be mad as hell i can shoot better then one of they ass
688,688,these niggas fake quick to break they will bend on a nigga
689,689,disregard women and acquire currency
690,690,literally i just got scammed by my mum she told me she will prepare fried rice and chicken if i come back from school just at me am here eating white rice and stew 😓 😅 happy independence to you all african mum nigeria independence
691,691,they could never make me hate you even though what you was doin wasn t tasteful even though you out here lookin so ungrateful i amma keep it movin be classy and graceful
692,692,men have had these conversations with countless women but they never learn because they have not listened to the labor of those women they have not changed after being asked again and again
693,693,seeing how strong the push back to pass anti sexual violence bill in the parliament i am afraid to acknowledge that either <number> conservative forces in the parliament getting stronger or <number> some ppl did not understand that raped is different with having sex in marriage
694,694,<user> we were all dykes just confused dykes
695,695,solating den some random kid steps ok sejadah with shoes 😔 ✊ 🏻 feelsbadman
696,696,<user> confused on why the song about being raped by hybrid creatures is on the soundtrack
697,697,i can ’ t wait to buy a brand new <number> ” bad bitch wig
698,698,socialjustice shs im shocked to see that there was a film back in the day showing a women would rather kill herself than get raped by a black man implying black men are rapist absurd 😠 😠 😠
699,699,<user> there several countries that take in refugees while unemployment and poverty are very high we should not take in any illegal immigrants right now
700,700,shaking ass is considered goofy now whew chile the ghetto 🥴
701,701,<user> <user> she grew up with a white trash her words mom and it <percent> primed her for all of her intense class issues her mother by the way sounds awesome she has a sleeve tattoo of all her parrots and thinks corsets are gross
702,702,you are a lady uyasebenta and independent you drive a nice car you own a nice apartment you are beautiful and fun but every weekend you wake up with a different guy in bed cry and claim you were raped you do not even remember having sex with them wtf yini lenkinga i am lost
703,703,it okay to be white black straight or gay but it is not okay for you to stop at a yellow light when we both could have fucking made it
704,704,<user> <user> it still a thing it just very white trashy when it happens
705,705,framing thanksgiving as solely a day of gratitude and family while completely erasing the pain native americans feel today is violence
706,706,swirl in the white evening sun
707,707,<user> <number> years there was a belgian pedophilia who went to jail with his wife his partner in crime idk if it the right word bc kidnapped <number> girls raped and let them die in his cellar and his partner in crime is now free
708,708,<user> translated directly blackfoots means white algerian descendants of immigrants
709,709,men complain about women when we kindly reject them and then ya wonder why nobody is nice no more lol
710,710,sick of people saying asians are not poc bc of how east asians are pale lightskinned even tho that argument is invalid bc they are still considered poc since they are asian aka not white you all eliminate south southeast asians and forget that they are um very much tan dark
711,711,yall i have to go to work today at <time> and its cold af i bitch i might not make it ima freeze to death
712,712,rah digga telling eddie murphy to stick to his guns and not change like he wore a bad outfit he was calling people faggots ma
713,713,<user> <user> he totally indifferent to me i just like that he black and gay
714,714,it can be your nigga her nigga ion care if i stamp him that my nigga
715,715,you reading this tweet go drink some water now you god damn dehydrated slut
716,716,<user> and about kashmir did kashmir wasn t locked down by jihadi after burhan wani death for six month now they have problem because kashmiri are muslim they have not problem when <number> kashmiri pandits were kicked out of kashmir by those radicals
717,717,reminder that about <number> out of <number> undocumented immigrants in the us are from places other than central america around <number> of that <percent> are white yet the majority of ice detainees are latinx so do not try to say this is not about race
718,718,<user> <user> <user> <user> <user> <user> a vote for max is a vote for the white christian 1 9 5 0 and no one is going back there try as you may you have already failed
719,719,<user> <user> they are all white too
720,720,maybe it just the tacky emo redneck lesbian in me but hongjoongs hair is cool and good i think
721,721,<user> good one kyle he has depression and it his birthday month reporting you for targeted harassment
722,722,explain judeo christian history of previous english kings of christian faith also past jewish kings holding woman as man property how to protect some woman from rape laws of nature allow man to rape women do not molest a man wife like not to molest his horse
723,723,it good to see such a mix of immigrants and colors in van nuys there not a lot of white people but it a city and it los angeles
724,724,davos is merely whitewashed economic gangsterism
725,725,<user> say you are queer a man a woman gay etc you are queer there are actually no stipulations to identifying as queer its become divorced from sexuality so though im not a fan of the singer she done nothing wrong with her aesthetic choice <happy>
726,726,white ghetto and stupid not cute
727,727,hispanic immigrant dads are literally so wholesome being raised to not show emotion but then showing it about the smallest things they did not have as kids is the purest thing
728,728,is it gay if i love both of my best friends and we are also all dating
729,729,<user> the gag is they been gay
730,730,so ebube left me issokay his shoes will get missing
731,731,youngster replied with mild surprise really oh kid pretty much all the schools were all white to start with and uga was one of the longer holdouts for an institution its size
732,732,<user> <user> what is wrong with white people can white people not be muslim you racist
733,733,<user> normative people use any excuse to treat us subhuman ace people get raped to fix their lack of interest does not that sound similar to them trying to fix our gender identity through similar means as if forcing us to conform to normal will magically change us into cis
734,734,listening to songs about drugs and gun violence ✅ on my way to my organic chemistry discussion ✅
735,735,<user> <user> yes it is white privilege to be robbed raped and murdered because of our skin color
736,736,so just so we are clear the night king can resurrect the dead and jon decides to put the women and children in the crypts
737,737,white paladin lotor au circles around lotor being happy okay
738,738,once i get a man it ’ over for my hoes lmao leave me alone i ’ m trynna spoil my husband
739,739,<user> even on its face not quite as bad as the nazis is not really a defense of the morality of a thing
740,740,hilary is turning the pigs gay and the moon landing was faked
741,741,real madrid is just las palmas in all white cr7 really is a god
742,742,expose them racists homophobes islamophobes etc on social media dont be shy expose them all 🤩 🤩
743,743,anti queer and anti choice sentiments are simmering under canadians noses we need to be strategic and organized in blocking these efforts they are well funded and enjoy police protection
744,744,real voice muslims world after bhutto is pmik imran khan voice of kashmir
745,745,<user> what about the women that have accused you of sexual harassment and raped should not you be meeting them impeachment now
746,746,<user> <user> you would have understood if you heard stories of how hindus were raped and killed in bangladesh amit shah does not want to repeat that here also ask myanmar why they threw away rohingyas
747,747,if we ’ re being real tegan became one of the baddest bitches as soon as she popped up in her first scene on the show
748,748,when that white rapper called chelsea handler high class white trash chelsea and i both said yeah that sounds right at the same time
749,749,get you a nigga that gives you wam wam is walk around money stop fucking with the local jokers
750,750,<user> it fucking retarded that pit breeds get singled out for this i have encountered a human aggressive pit dog aggressive yes i have met some aggressive other breeds though german shepards do not get this same treatment
751,751,these belgians are giving up like they did to nazi germany back in ww2
752,752,why can not the titans play like this every sunday
753,753,my life is a fucking disaster and idk how to fix it
754,754,an older vegan lesbian slipped me her number at work today guess my queer status is v obvious 😂
755,755,one time for a nigga who knows
756,756,<user> this is great though the story photo of my sophomore year dorm room felt a little too on the nose
757,757,alls my life i has to fight nigga
758,758,<user> <user> crime in south africa is affecting everyone not white women if you pay attention to thesussextour you will realize that duchess has spoken about gender based violence the focus is all women not white women stop looking at issues with a racist eye but how they affect everyone
759,759,miley cyrus psycho phase <number> 😝 get it bitch
760,760,<user> jksfhjk dejame i am too gay for this
761,761,being gay doesn ’ t give out free passes to be gross to women
762,762,<user> historical context matters except for when you want to leave out the irish treated just as bad called the niggers of europe but hey that was different right atleast they were white while living and working as the africans did under near slave conditions
763,763,i am going to skip the joker movie i think i just do not think i have the capacity to take on that level of white male dark violence crap in <number>
764,764,tht nigga bored and i really just wish he leave me alone lik
765,765,idgaf im still gonna retweet those tweets psl iphone <number> giveaways ni bitch im typing on fucking iphone <number> help me
766,766,<user> <user> i fucking hate you so much 😂 😂 😂
767,767,one of my old hoes hit my phone and he really think he slick sir it ’ been months 😒 im tryna link tho 😂 😂 😂
768,768,<user> <user> it definitely is she started feeling bad for her and that was her 🦝 way of showing see i do not hate you those other black people might but i do not then she brushes her hair
769,769,i am gay but that not queer what so strange about holding men dear i am cheery because i am gay and i am okay with me
770,770,niggas will rep any gang niggas will bust any head niggas will risk everything point him out and then he dead
771,771,my ab r said <number> me ur turning into an ugly dyke and thats when i knew i was headed in the right direction
772,772,whoever just messaged me and unsent the message i hate you
773,773,<user> i need to find that one gif of the nigga dancing while that white woman crying 🤣 🤣 🤣
774,774,<user> several statues in this temple are vandalized by muslim invasion i recently visited this temple to see the sorry state
775,775,<user> delete your account you are part of the problem spreading fake hatecrimes look at all the hate you spread and fueled towards white children
776,776,whoever made baseball caps acceptable going our attire thank you greasy hair club
777,777,<user> i ’ m a moslem but i like silent night n have yourself a merry little christmas
778,778,<user> its derogatory like if a white person called every blacc female shaniqua just cause they blacc 🤷 🏽 ‍ ♂️
779,779,😂 she wanna be so fake nonchalant you know that nigga hurt you
780,780,the city of brampton and the region of peel need funding from the federal government to fight gun violence the issue is not <number> gangs
781,781,<user> <user> i didn ’ t say it causes violence it seems to promote a certain lifestyle tho let ’ not pretend it doesn ’ t
782,782,<user> hopefully he ’ okay cause if he kills his self or something i ’ m blaming it on twitch like the shit twitch does is just retarded now
783,783,if you do not think trump cult want to kill their fellow americans you have not been paying attention to the number of white men arrested since the el paso attack for making terrorist threats civil war 2
784,784,<user> <user> this ladies and gentlemen is white privilege we all know what would have happened had it been black man in a white woman house
785,785,kissing somone with a white ass tongue is more nasty in my opinion but i guess i am nasty cuz i drool in people mouths 😂 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😂 😂 😂 😂 😂
786,786,<user> furry statuatory raped 4 0 0 lb retarded female who wore diaper in band room during assembly which she claimed was consensual turf war shooting between ig bloods kills <number> in local park over stolen cocaine superintendent indicted for embezzling money football shower gangrape
787,787,<user> can pope francis offer a holy mass for justice to victims of horrific crimes rape murder violence knife attacks abuse verbal physical by migrants illegal aliens refugees and all foreigners whose value system and practices condone such crimes and insult christianity
788,788,i really need to just go back home to jamaica find my wife impregnate her have her raise my kid till about <number> get em both her a green card and become faithfully nigga
789,789,from me to me fuck you nobody care about you you meant to be alone go kill yourself
790,790,<user> what if the illegal immigrants are hindus
791,791,cash money makin fuck with smoke this nigger fucking it
792,792,caroline touches the bottle of white wine she shouts about breaking the law
793,793,why do straight women be after me so hard man
794,794,<user> the labelling of other has a long history and us almost always a slide to internal or external war christian muslim ccommunist jew homosexual hutu tutsi serb simplistic labels dont help and the real trouble with brexit is that it has clarified which other we are
795,795,<user> do not kill yourself stay alive <user>
796,796,goober sat on a grape humpty had a great fall all of poopy bandaid and all of trump syringe could n  t put goober together again
797,797,brown pops stripper pole weed on it this nigger
798,798,shame on you <user> for promoting violence by your colorskadamadshukla nationwithasim
799,799,we must allow refugees to invest in the real economy not one propped by donors <user> this is a solid wake up call
800,800,rt carlosphoenix to p50 fans ariana grande
801,801,<user> <user> the strategy was to put up whoever did not support him cliff talked to him david talked to him
802,802,<user> <user> infiltrators not indian muslims many cried muslims will be thrown out before assam nrc then why did they said more hindus are left out lol as for refugee muslims can not be religious persecuted in islamic country if pak was buddhist then muslim would be added
803,803,<user> her phases have now included scene jack skellington which she shaved her head for hello kitty lesbian trans straight basic goth atheist and now basic white religious bitch
804,804,<user> and why you broke your silence after a year of your harassment is not it strange angeza that meesha was harrased and she reported and blamed ali one year later i mean she realized after one year that she has been harrased or she was a child
805,805,at my job yesterday these <number> white boys were running around saying nigger nigger and the mom was like that very in appropriate where did you learn that and he said another boy at school taught it to him saying it was okay to say it 🥴
806,806,play women and wine undo men laughing
807,807,<user> <user> it a parody they wrote it down then sent it to you the only ones who voted were the breitbart staff though the staff are all white supremacy nazis not all of them voted for you suck it up buttercup
808,808,<user> <user> you got it right there is no excuse for the violence amp destruction her rhetoric is appalling
809,809,can doyoung and sejeong ib the star blossom mv please be my lesbian girlfriend and boyfriend
810,810,send me cursed shit
811,811,everyone in your life is a fucking lie i promise
812,812,girl is pretty and she practically worships me lol dunno why i am pretty retarded
813,813,<user> in <number> <percent> of interracial violent crime between whites and blacks was black on white you will not cover that but you will reach <number> years ago and pull out this <number> single white on black crime to lie by omission
814,814,sitting in a crowd slowly shitting my pants and blaming the retard next to me
815,815,<user> <user> <user> <user> <user> <user> <user> unironically if the slaves in india and africa ever get freedom it will be only bcz white men are sent over there to earn it for them same as it ever was but we never get credit for being liberators only oppressors
816,816,i think jisoo is cute i do not think btsxblackpink ships are though give it a rest
817,817,niggas can be whoever they want to be in tweets got to remember that when you are online dating
818,818,<user> thxs for retweeting me
819,819,<user> porch monkey
820,820,<user> <user> <user> hell no you used americans tax payers money on illegal immigrants and now you want to claim a state of emergency you made this mess clean it up
821,821,<user> no its gay
822,822,me i have so many great friends and they fulfill me <percent> and i do not have time to make more friends anyways also me sees a cool cute queer omg pls be friends with me 🥺
823,823,<user> <user> nope you just are talking about whataboutism because you are being bested whataboutism is a meaningless term talking about white supremacists in a discussion about keeping trained aq isis and al shabaab jihadists out of this country is classic whataboutism
824,824,<user> <user> <user> <user> ludicrous great grandchildren of refugees are artificially and purposefully kept in refugee camps like all other refugee descendants they should be considered resettled where they are
825,825,<user> and hey this goes without saying but a lot of talking points against ace people just copy terf rhetoric we are erasing gay and trans people our identities are not real none of our struggle is real either we are invading queer spaces we want to be oppressed so badly
826,826,whoeva told ya tha shit was easy they was lyin to ya 🚫
827,827,<user> <user> which is going to refugees for food clothes water etc not actual ladders
828,828,<user> <user> wait that not possible nvm i am retarded
829,829,<user> they kill muslims and limited the journalism are you human
830,830,<user> <user> democrats logic imagine democrats in charge of our country we all going to feel as we have been raped
831,831,alohomora he said confidently pointing his penis at the padlock but nothing happened
832,832,vontaze burfict is a fucking raider you all ain t listening hurry up and take ya hoe asses to vegas gruden is still that dude tho ✊ 🏾
833,833,this rent shit ghetto
834,834,excited for dam with bitches
835,835,i can not believe women are defending r kelly
836,836,i am praying that this world really see the mindset of this what would people call her it not one healthy human being does this white everything is white so as she loses as all these diverse nationalities it all once again a scam racially and anti gay
837,837,<user> <user> we did not like them trying to be white like how the jews ran off people do not realize blacks are not anti semitic we are mad at them for abandoning us to go be white with white people when they used to be with us we are always left behind 😿
838,838,gwyneth palthrow is gay and so is every other character on this show chefs kiss
839,839,jose altuve shoes sizes does not matter
840,840,<user> spoken like a true conservative christian republican party member your peeps are the original illegal aliens squatters and invaders eddie
841,841,crowdsourcing hi may alam ba kayong filipino film about domestic violence pls help me huhu thank u
842,842,<user> idk if i am annoyed or sad for her self esteem honestly 🤦 🏽 ‍ ♀️
843,843,death penalty for this trigger happy hillbilly trailer trash muderer amber guyger amber guyger amber guyger trial police brutality
844,844,sex after my ex has been trash so a bitch is celibate
845,845,my mom and i were in the produce section of the supermarket she points in the general direction and just speaks in mandarin want ching chong i did not know what she said so i just start guessing everything in sight mushrooms pumpkins she went and picked up a pineapple
846,846,a group of xhosa men is called the hoes stop getting mad because we use the right terms
847,847,poor southerners are white black brown straight queer trans men women nonbinary christian jewish muslim pagan atheist and more the south not only has the largest black population in the us it has more black people than the rest of the country combined
848,848,<user> we love our legal immigrants
849,849,the crew gonna pull up in all white foreigns next year 💰
850,850,<user> the only election security that matters is national voter id with photo and chip it is a proven fact that russia did not affect the election <number> iota but illegal aliens voting democrat have corrupted our election process democrat voter fraud is real and threatens our republic
851,851,<user> his dumb white ass 😭
852,852,<user> white people made it illegal to rape woman you are welcome
853,853,<user> this flop actor does not understand the difference between refugees and illegal immigrants <user> was talking about the minorities from pakistan bangladesh and afghanistan who were persecuted by muslim fundamentalists in their respective countries
854,854,being told by a straight white sketch instructor that my content was too gay too muslim when only one sketch was about a gay person and none were about muslims yum happy tuesday to my qpoc comedy babes
855,855,in particularly horrifying news coming out of china it has been alleged that the nation is harvesting thousands of human organs from its uighur muslim minority unga unhrc monday mood <number> <number>
856,856,my bf informed me that with <date> releases the basic white girls loving psls scarves and fall decorations as if he does not watch football all of saturday and sunday while drinking beer and eat shitty food shouting saturdays are for the boys psh basic white boys
857,857,<user> lmao she was whoopin that white ass 💀 😂
858,858,n that doesnt matter how many times shadow or net ppl tell danny no means no be the best caise if i can get rid of shadow then ppl wont realize how many ppl danny has raped etc
859,859,<user> should not this headline be the black girl that blamed white christian boys was a hoax seems that is how it was framed yesterday all over the media
860,860,go on vacation for a week come back and we all just fucking hate queer eye and kale
861,861,lay down that pressure on the iffy niggas that will not leap
862,862,<user> he lied to a population of impoverished white people eager to blame their lost jobs on non white immigrants i can not wait to see how completely they turn on him i hope they do desperately
863,863,<user> who can even hate you 😤 🌻
864,864,<user> bitch i hate you 😂 😂 😂 😂
865,865,<user> makes no sense to rent homie it ’ actually retarded
866,866,<user> we can also throw in there her support for ira violence racist comments about white people blind support for bolivarian economic farce the stupid gift that keeps on giving
867,867,<user> you should have just asked them one question why are christian and hindu girls abducted raped and converted to islam forcibly in pakistan and why is the government not able to stop jihadis from doing that continuously despite their own pm acknowledging it publicly
868,868,<user> look how quick nasshead co under bussed that troubled kid oh it happened but she must have taken a payoff from that white devil pence
869,869,junhoe showing off her songwriting skills tho like let us get that promo luv bcs yg wont do that for you 💅
870,870,the gap between blackpink and other artists 🤭
871,871,dank memes are desert sand asters are lightpink steve harwell from smash mouth is a lesbian and so on
872,872,<user> ma ’ am that ’ gay
873,873,worms are usually red wiggler white worms and other earthworms
874,874,<user> <user> <user> <user> abortion is not only for when the couple was irresponsible the couple can use condom and still get pregnant but there also cases where females get raped and she does not want to have the baby due trauma but okay i guess
875,875,<user> <user> this bitch knows what up
876,876,<user> these five women hung back while their constituents begged them to support impeachment while <user> <user> <user> <user> took the brunt of harassment from media and gop the leaders here are women of color these five white women followed eventually
877,877,it ’ unfortunate that ppl feel the need to use violence to get their message across it shouldn ’ t get to that point
878,878,<user> only those who could conceivably kill all white men are allowed to say they want to
879,879,a greedy man always has his eye on his wife pot — cameroonian african proverbs ☼
880,880,i do not know what is worse grouping ambiguity and otherness into the sexualized charged term queer or grouping different individuals into off ish labels and uniting them under a colonial ideas of sexism and gender lgbtqaa hahahah a plus submarginalized reduced to a plus
881,881,<user> this is a fucking attack
882,882,<user> syrian muslims suffer a lots
883,883,<user> <user> <user> <user> <user> yes if they were male chicks vegans would be more up in arms boys were also raped by murderous males prior to slaughtering because they are glorified enabled by their male yes men for $$
884,884,i am so happy we got rid of that disgusting navy blue belt thing from last season kit the all white kit looks so clean
885,885,<user> <user> <user> except for all the extra women who get raped and sexually assaulted why do you think we have separate sex facilities
886,886,<user> no like dead ass we was in the ghetto last night it was crackin lmfao
887,887,after they have killed or wounded a score of persons special to the new york times harriston miss <date> a reign of murder started early this morning by two negro boys who were crazed by cocaine developed into a race riot which ended only after three white men <number>
888,888,<user> christian and muslim historical enemies are jews so
889,889,sometimes i feel sorry for frail old white people and then i remember they d probably call me a faggot and my dad a terrorist so then i am ok 😌
890,890,<user> <user> this is exactly the same as the argument that people who get raped when they were dressed scantily were asking for it you are lame af
891,891,been through some bad shit i should be a sad bitch who woulda thought it turn me to a savage
892,892,4 ftsomething studs love tall women tho init
893,893,<user> well i am halloween so fuck you too
894,894,<user> <user> and all white onions should be caramelized yeah i said it
895,895,<user> should not vr called zayn a sand nigger 🤷 🏻 ‍ ♀️ 🤷 🏻 ‍ ♀️
896,896,<user> <user> nazi is just a anglicised word for nationalist are you a nazi or do you just defend them in public
897,897,<user> <user> thank you white person for telling me that i should not get upset about people making excuses for why a black man was murdered bless your heart
898,898,<number> soley tomasdottir patriarchy is built on women burning out
899,899,<user> no i do not think it touched many women
900,900,<user> dude i fucking hate you
901,901,pretty sure reducing an entire language of a culture to meaningless vowel gibberish akin to ching chong ding dong is fucking racist my guy whether it intended or not is fucking irrelevant
902,902,<user> <user> <user> <user> <user> <user> i am not saying that at all what i am saying is that during that jim crow all black people had an understanding that white supremacy was the biggest threat now immigrants come here to compete against everyone else they do not recognize our continual struggle
903,903,it also shows how few white people actually know black people
904,904,<user> <user> <user> <user> i do not want to have to be the queer gatekeeper but as the official cerberus of the gates to gay i am putting my extremely fabulous paw down
905,905,<user> dusty retarded gr88
906,906,now that them white people out my life my post finna get real real niggerish
907,907,white boys b flexing their pics of them and a fish like we supposed to swoon over that shit
908,908,nails amp lashes too this is ghetto rt <user> i act like everything ’ ok but deep down inside i wanna get my mf hair done 😩
909,909,<number> <number> <number> <time> margaybot stopped
910,910,<user> <user> i can assure you this is far more common among the caucasians and for that reason is aimed at them also middle aged white people are notorious for treating black servers like shit
911,911,notto post an unpopular opinion but crystal reed is still one of the most beautifulwomen
912,912,<user> i definately have to come over and visit soon 😍 😍 😍 i need to be raped by more than one
913,913,it took just one million refugees to bring out the dark side of european politics and unsettle moderate governments do we really think there room 1 8 0 m nigerians in western cities <percent> of us is more than they can cope with there only one way forward fix this place
914,914,<user> <user> <user> you are right juanita hillary can not admit it but her husband raped dozens so in her mind groping is no big deal but it is
915,915,do you have any recommendations of helpful reads for someone coping w white guilt
916,916,daily <number> women are raped in nepal everyday the same land were women are worshipped as goddess 😢 😑 peace
917,917,<user> speaking of i am planning on drawing a poc angel and white devil artwork soon 😌
918,918,<user> lol jesus wasn ’ t a refugee him mary and joseph just went to a different part of the roman empire
919,919,<user> i know she goin bout how long is she really gone be in that hoe white time and black time different
920,920,<user> <user> <user> <user> <user> <user> <user> unfortunately people will get offended <percent> of them white people getting offended for blk people
921,921,<user> illegal for where check any list of top <number> global watchers of gay porn and naija is always there those people recently rescued from an islamic school in the north also reported being sexually assaulted and raped by their teachers illegal for where
922,922,two years ago i felt lonely on phannie twt cause i was the only lesbian while everyone was bi pan now we are all depressed dykes damn
923,923,a queer lawyer in a great horned roguelike against bunnies
924,924,<user> <user> imo republicans think they are entitled to rape pigs filthy rotten pigs
925,925,<user> honestly to get to the point where someone would think muslim is a language islam is a country like what white media info have yall been exposed to
926,926,<user> this is one of your more terrible takes survivors of the holocaust do not want auschwitz torn down so people remember
927,927,made a asian slaw spices and ketchup sandwich
928,928,the seven armies swore that oath to the one who wields the king jewel the arkenstone
929,929,<user> this isnt a mosque a simple islamic architecture palace
930,930,is not it sad when we younger generation are trying to protect women rights but the old generation says that they are fine being raped in marital relationship
931,931,askstacey how do we get more women like you on the beeb and in the biz we need your honesty and empathy
932,932,create a list destabilizing violence
933,933,love the homogenisation of gay trans ppl into queer so if anyone calls me queer i can b like im not queer they instantly assume im cis n het which is fine to me love playing tricks on ppl
934,934,<user> who about to win the super bowl tho lmfao no one cares that tom brady raped your mom when you were younger and you had trauma over it so you keep trying to debunk his greatness
935,935,so in the end no refugees fleeing from war get help yes a large of muslims rejected from your western wonderland like you have always dreamed n wanted but then you realize that your racist overlords also block atheist exmuslim asylum seekers because they are what racist
936,936,<user> i am a muslim wish you one and all merry christmas 🎄
937,937,hey <user> <user> you fascist pigs since idk y i am banned def a white person or trumper but i repeat myself when tf is the ban over u nazi scum racist sexist white supremacist terrorism supporting garbage wastes of flesh you re all trash not raised right be ashamed
938,938,<user> white people are illegal in south afica listen to afrofuckology in action on what basis are they illegal does that mean all other africans the world all over are illegal on other other continents aye your dom is free and that is why you get looked down upon
939,939,<user> let us start with foreign invaders why do you think they should be allowed to influence political power and would your ideology hold true if they were all russians or white european illegal aliens seems like a horrible incentive to encourage illegal immigration
940,940,<user> <user> <user> acc is a fucking joke and bama already prison raped the second best team in the sec clemson best the 6 th best team at best in the sec by <number> keep drinking the kool aid home boy
941,941,<user> <user> those must be all the women that like being abused raped grabbed by the pussy 🤷 ‍ ♀️
942,942,turns out if u think about it a headset mic is just peak dyke culture so practical and active wearable nerdy tech seized and made sexy
943,943,what did more for islam
944,944,the traffics really bad rn like fuck you too supreme boi i know this so your fault 😔 😔 😔 😔
945,945,mmh alsterwasser grapefruit
946,946,<user> nothing wrong with being gay i ’ ll just leave it at that
947,947,as women we are already undermined in a sense so you ’ ll meet your match with this one
948,948,believing in and worshiping the creator alone simple logical natural this is islam atheism
949,949,<user> play it its actually really fun kinda above my skill level but i luv how it looks also cloud is a depressed gay
950,950,jangan merasa superior cuma gara gara lo boygroup sedangkan kita girlgroup no fucking no we have a same problem can you please not fucking hate izone with all of this problem can you please fucking go
951,951,you all ever jus wanna dawg somebody shit so bad but that ghetto fighting and arguing shit is totally behind you
952,952,<user> <user> yip the victim mentality type the vulgar language gutter swipes poor upbringing too want for everything but not prepared to work hard its owed bec white caused my failures in life the irony the biggest contributors to philanthropy in the world are all white people 😉
953,953,<user> <user> white neighbourhood <user> are you on drugs — or an agent provocateur across the west former ghettos chinatowns etc now are just quaint anachronisms because we are not racist you have had more time than you deserve no more patience for your stupid racist bullshit
954,954,<user> parties with leo room full of bad bitch and fine niggas
955,955,<user> the violence outta your gob
956,956,<user> bc at that point u literally become the boogyman that bigots always preach u know the whole they are going to rape us shit they would say years ago
957,957,cold lamb mm the bone will be put in the slow cooker overnight with some beef carrots onions celery for a stewy soup
958,958,brits be like did you put the faggots in a bin
959,959,officially starting my slut phase
960,960,<user> i hate you for ignoring me trying to bully you on ig 🤷 🏾 ‍ ♀ ️
961,961,<user> rape culture is just that culture and it is sickening unfortunately non of the higher ups can understand it because they are all white males who have never had to face anything
962,962,<user> sex repulsion is still valid though and needs to be respected no matter how uncommon it is i am not asexual but i still experience sex repulsion often and people are acting like people who experience it are prudes and trying to shame queer sexuality
963,963,you ever just not want to be alive anymore not kill yourself necessarily but just stop the life you have
964,964,trump has no use for immigrants but dictators are fine wow
965,965,preserved sea salt of the day <number> ahi tuna root veggie and brown rice jam <number> tea white rice and cream elote <number>
966,966,rt <user> moving is so ghetto who tf wanna pack up boxes all day 🥴
967,967,just realized instagram wasn t notifying me so anyways sorry i drank too much dumb bitch juice today you doing great ms sophia
968,968,now he directing that violence towards the highest levels of government and that the majority white
969,969,dumbest decision i have ever had was to buy a white suede shoes
970,970,i know this is somewhat hypocritical but what the fuck is the deal with queer guys and slightly too small white tshirts
971,971,<user> bless he a skinny white boy with glasses and a man bun should not be hard to narrow it down
972,972,why tf are white tees so expensive
973,973,lrt is the real shit it filipino heritage month and my birth month i expect reparations from all east asians and white people especially spaniards pay me what you owe me
974,974,<user> say goodbye sou nazista
975,975,blue eyes white dragon is goat not saying that cuz im german btw
976,976,everybody posting tiger idc of the nigga cured sickle cell with one hand tied behind his back wearing a blindfold fuck tiger
977,977,single life is very ghetto
978,978,<user> mine is a fucking asshole but a pretty cute asshole
979,979,life is so ghetto i am tired
980,980,yeah i do not really see the humor in this whole civil war signup trend especially when white supremacists are walking into black churches mosques synagogues and walmarts where they know immigrants shop at with aks
981,981,<user> <user> <user> <user> <user> that he more concerned with managing appearance than any actual substance all picaninny and no spaff very trumpesque
982,982,just submitted my paper proposal about gay coding in wreck it ralph and realized i could have <percent> done a queer reading of girl meets world instead f in the chat bois
983,983,and added things to eill of grandpatents william scott and princess lucy johns taku river tlingit thunderbird from atlin and was in wiliams lake they took witness protection plan and dave added if i were a sex offender the property eould go to kids he raped and inplanted my aunt
984,984,<user> i mean they all look sickening but look at roseanne can you blame me
985,985,gold poppin bugatti brown gangsta shit this nigger
986,986,<user> <user> <user> <user> really a very good decision plz try to add more muslim countries so that wo can become true muslim brothers
987,987,ho busy hore ka zounung tse tonight makgoa on their balcony motho with the jams a child hoeletsing ho matasa
988,988,can my white kpop stanning friends pls stop fetishising asians it so ugly and yall be making people uncomfy
989,989,<user> <user> they have a problem with muslim refugees and rightly so
990,990,let a get this straight i can be called a racist and nazi in new york but taking my first amendment by saying illegal alien you get fine bs hannity
991,991,<user> thank you governor for looking after the million immigrants in your state trueleadership
